#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B2879F
#Date Time: 2025-09-03 15:07:15.813
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 500 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 3.5 V
#Negative Supply: ON
#Voltage: -3.5 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.005082569444444444,-0.2470655448732733,-0.191857214217417
-0.005081319444444445,-0.2437079129181152,-0.1888425165522766
-0.005080069444444444,-0.238671464985378,-0.1848229196654228
-0.005078819444444445,-0.2363211226167684,-0.1821431884075215
-0.005077569444444444,-0.2346423066391882,-0.1804683563713312
-0.005076319444444445,-0.2285985691199063,-0.1761137930772416
-0.005075069444444445,-0.2259124635557771,-0.1730990954120993
-0.005073819444444444,-0.2232263579916487,-0.1697494313397201
-0.005072569444444445,-0.2191971996454608,-0.1674046664890564
-0.005071319444444444,-0.2148322781037552,-0.1650599016383917
-0.005070069444444445,-0.2114746461485971,-0.1620452039732513
-0.005068819444444444,-0.2084527773889548,-0.1573556742719219
-0.005067569444444445,-0.2047593822382825,-0.1546759430140206
-0.005066319444444444,-0.2020732766741543,-0.1523311781633547
-0.005065069444444444,-0.1980441183279627,-0.1486465476837366
-0.005063819444444445,-0.1940149599817748,-0.1439570179824093
-0.005062569444444444,-0.1903215648310997,-0.1416122531317436
-0.005061319444444445,-0.1879712224624901,-0.1396024546883177
-0.005060069444444444,-0.1825990113342371,-0.1355828578014639
-0.005058819444444445,-0.1802486689656264,-0.1322331937290857
-0.005057569444444444,-0.1758837474239208,-0.1302233952856588
-0.005056319444444445,-0.1725261154687642,-0.1265387648060445
-0.005055069444444444,-0.1678254307315413,-0.1231891007336647
-0.005053819444444444,-0.1654750883629288,-0.1191695038468095
-0.005052569444444445,-0.1614459300167408,-0.1161548061816706
-0.005051319444444444,-0.1574167716705499,-0.1131401085165287
-0.005050069444444445,-0.1547306661064246,-0.1097904444441521
-0.005048819444444444,-0.1493584549781716,-0.1064407803717739
-0.005047569444444445,-0.1456650598274993,-0.1024211834849219
